Household_ID,training_days,mae_rf,mae_xgboost,mae_lightgbm
112113,460,7.601902445971631,7.285298273722332,7.06078930323698
112120,481,2.0916556538681936,3.1122346945868595,3.094362859823718
112691,598,12.168672442696595,13.697180770273958,12.762426785392003
112796,277,5.811536671351426,5.733421346028646,5.992828656487638
112807,280,4.064971569379884,7.0853863313463,7.142591648966205
112810,794,6.02424896352109,9.531364624023437,8.80616015639138
112845,378,2.151671898805413,2.6385475828382705,2.470612031712979
113106,531,5.047607154580601,5.513951700846355,5.316525899866549
113116,428,2.23011968830827,3.3349256947276356,3.583699142116635
113861,453,5.849760834256348,9.873106441921657,7.274588544856021
113971,173,5.047558644231124,7.089504839579264,6.63293670341379
113987,182,5.089764476162246,6.202785605536566,6.428317323443839
114104,173,6.031817389033374,5.449657617357042,6.0054279703094355
114118,796,1.9609880189431388,2.5957181883917917,2.876250421266196
114119,813,3.113012859533614,3.1219384011162643,2.675963994820935
114346,110,10.935033980770525,6.346733173794216,7.474638586419716
114677,98,6.529169060481604,6.590574255201552,6.950655020953374
114732,957,2.158079320243233,3.0369984241061743,2.7257500487061566
114791,348,9.918216508290545,8.26244622702127,7.868207948166499
114828,286,3.0701884285636063,3.017509966108535,2.8023821420133856
114891,384,2.2691323113188235,2.7366448923746742,2.1975693081132035
115103,702,4.146131882949274,7.142451063368057,6.713697214680125
115106,446,15.229424708581154,14.017549075656467,12.590612297304961
115117,97,8.237746753039694,8.183726632436116,8.5375040460372
115119,335,5.995672771387127,6.24897156100803,5.945883865830931
115698,335,10.06976668953654,10.104284650166829,9.780929877327301
115846,182,12.611039210820865,12.531052697923448,12.262767049764209
115866,455,6.011902155308118,5.623857905069987,5.547875220380157
115971,295,1.9118315244801154,2.3543387712751116,2.665613159524084
116107,869,4.4710572123522665,4.941715133666992,4.761528327575368
116117,687,2.631747715858783,4.275338388231066,3.9382076582350147
116122,1486,6.5353059119143175,6.373749206039931,5.912643095858833
116310,82,3.364511909350032,3.86559151492276,3.478938870269053
116661,824,6.034882154642452,5.37365818617079,5.967673520614534
116847,0,6.390955116502311,6.099299996763794,5.306784577217993
116858,447,7.007176310429107,7.839717324150932,7.286898372315069
116861,567,1.5401817188860887,2.079698989868164,2.302138182275083
116977,597,3.2078766469715907,3.7517241465250653,3.931665942123876
117010,1269,19.920313309319972,20.698393104553222,20.22588809929968
117101,858,3.2239584923248263,3.7068262786865236,3.5748211250702653
117102,1612,10.45416158343328,10.971207542419434,10.243504566914481
117105,365,1.679487845294075,2.638814193725586,2.407694470796556
117113,972,6.306635405561801,6.239819920010037,6.370867714027614
117119,484,10.266923975073261,10.843447898864744,9.88075286308113
117481,455,4.954184815165511,6.560458909776476,6.115947523966592
117781,811,3.9848547485587402,4.790888886769612,4.702476427363213
118101,392,2.5939746165432696,3.612934268527561,2.869543785701132
118113,455,4.801285554128533,4.372447697109646,5.1969179685902835
118122,788,3.799841627834397,3.5596451695760094,3.983186738752896
118468,187,29.471697070824575,21.86675996398926,30.716921932182522
118657,382,10.026938452128265,19.436497305976022,22.355877237446148
118711,1551,12.704013482991659,12.883899307250976,12.359667146118083
118721,763,9.299092588562337,9.689150722927517,8.36728439387536
